"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-05-11 ~ 2025-05-10"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"147","서울특별시 광진구 자양동","7**","다가구","8m미만","304.08","162.80","202504","11","363,000","개인","개인","2024","자양로21길","-","중개거래","서울 광진구"
"148","서울특별시 관악구 봉천동","1***","다가구","8m미만","268.29","137.70","202504","10","140,000","개인","개인","1994","행운2길","-","중개거래","경기 수원시 영통구, 서울 관악구"
"149","서울특별시 마포구 도화동","*","단독","8m미만","244.17","145.50","202504","10","224,400","법인","개인","1990","새창로6다길","-","중개거래","서울 마포구"
"150","서울특별시 종로구 신문로2가","*","단독","8m미만","139.38","243.40","202504","10","114,500","개인","법인","1964","경희궁1가길","-","직거래","-"
"151","서울특별시 관악구 신림동","5**","다가구","8m미만","248.85","171.60","202504","10","204,947","공공기관","개인","1991","관천로15길","-","직거래","-"
"152","서울특별시 성북구 정릉동","7**","단독","8m미만","55.21","102.00","202504","10","28,000","개인","개인","1989","솔샘로5가길","-","중개거래","서울 성북구"
"153","서울특별시 중랑구 신내동","4**","단독","12m미만","151.58","101.00","202504","10","79,000","법인","개인","2009","용마산로125길","-","중개거래","서울 강남구"
"154","서울특별시 은평구 갈현동","2*","단독","8m미만","158.52","116.00","202504","10","76,500","개인","개인","1989","갈현로45길","-","중개거래","서울 은평구"
"155","서울특별시 종로구 평창동","4**","단독","8m미만","581.66","756.00","202504","10","600,000","개인","개인","1981","평창35길","-","중개거래","서울 서초구"
"156","서울특별시 노원구 월계동","2*","단독","8m미만","37.89","155.00","202504","10","104,600","법인","개인","1985","화랑로45길","-","중개거래","서울 노원구"
"157","서울특별시 노원구 월계동","4**","다가구","8m미만","267.96","116.00","202504","10","87,500","개인","개인","2018","광운로","-","중개거래","서울 노원구"
"158","서울특별시 강동구 암사동","4**","단독","8m미만","244.35","163.00","202504","10","132,500","개인","개인","1989","고덕로8길","-","중개거래","서울 강동구"
"159","서울특별시 구로구 구로동","4**","단독","8m미만","36.33","66.00","202504","10","22,000","개인","개인","1973","구로중앙로25길","-","중개거래","서울 구로구"
"160","서울특별시 노원구 중계동","3*","단독","8m미만","36.00","68.00","202504","10","35,000","개인","개인","1988","중계로4나길","-","직거래","-"
"161","서울특별시 관악구 신림동","5**","다가구","12m미만","345.00","198.30","202504","10","230,588","공공기관","개인","1993","조원로23길","-","직거래","-"
"162","서울특별시 동작구 사당동","1**","다가구","8m미만","182.42","116.00","202504","10","148,694","기타","개인","1991","사당로27길","20250422","직거래","-"
"163","서울특별시 강동구 천호동","1**","다가구","8m미만","251.19","155.00","202504","10","120,000","개인","개인","1992","진황도로27다길","-","중개거래","서울 강동구"
"164","서울특별시 마포구 연남동","4**","다가구","8m미만","195.42","140.10","202504","10","103,000","개인","개인","1993","성미산로17길","-","중개거래","서울 마포구"
"165","서울특별시 동작구 사당동","1**","다가구","8m미만","258.75","122.00","202504","10","180,280","기타","개인","1993","사당로29길","-","직거래","-"
"166","서울특별시 성동구 금호동3가","6**","다가구","8m미만","198.42","119.30","202504","09","140,000","개인","개인","1991","무수막5가길","-","중개거래","서울 성동구"
"167","서울특별시 관악구 신림동","4**","다가구","8m미만","165.27","106.10","202504","09","112,274","공공기관","개인","1989","관천로25길","-","직거래","-"
"168","서울특별시 강서구 방화동","2**","단독","8m미만","52.89","132.00","202504","09","36,600","개인","개인","1969","방화대로33길","-","중개거래","서울 강서구"
"169","서울특별시 성동구 금호동4가","1***","단독","8m미만","224.25","165.60","202504","09","400,700","기타","개인","1990","동호로2길","-","직거래","-"
"170","서울특별시 성동구 행당동","2**","단독","12m미만","147.42","103.00","202504","09","105,900","개인","개인","1988","왕십리로21가길","-","직거래","-"
"171","서울특별시 강동구 천호동","2**","다가구","8m미만","221.73","129.00","202504","09","149,178","공공기관","개인","1992","구천면로52길","-","직거래","-"
"172","서울특별시 서대문구 충정로3가","3*","단독","25m미만","245.80","138.70","202504","09","160,000","개인","개인","1984","경기대로","-","중개거래","서울 마포구, 서울 서대문구"
"173","서울특별시 종로구 명륜3가","*","단독","8m미만","189.12","142.10","202504","09","74,500","개인","개인","1992","성균관로9길","-","중개거래","서울 종로구"
"174","서울특별시 강동구 암사동","4**","다가구","8m미만","406.28","170.50","202504","09","193,703","공공기관","개인","1996","구천면로55길","-","직거래","-"
"175","서울특별시 성북구 석관동","1**","단독","25m미만","825.68","274.00","202504","09","295,000","개인","개인","1994","한천로76길","-","중개거래","서울 성북구"
"176","서울특별시 강북구 미아동","6**","다가구","8m미만","106.12","66.00","202504","09","73,500","개인","개인","1994","삼양로20길","-","중개거래","서울 강북구"
"177","서울특별시 성동구 성수동2가","5**","단독","12m미만","255.87","232.00","202504","09","460,000","개인","개인","1982","성수이로3길","-","중개거래","서울 성동구, 서울 용산구"
"178","서울특별시 중랑구 망우동","3**","단독","8m미만","60.50","97.20","202504","09","40,000","개인","개인","1976","망우로71길","-","직거래","-"
"179","서울특별시 강북구 수유동","4**","다가구","8m미만","148.80","89.00","202504","09","30,000","개인","개인","1994","삼양로79길","-","중개거래","서울 강북구"
"180","서울특별시 동작구 사당동","1**","다가구","8m미만","179.23","132.00","202504","08","181,561","기타","개인","1994","사당로29다길","-","직거래","-"
"181","서울특별시 광진구 능동","1**","다가구","8m미만","119.00","79.00","202504","08","58,000","개인","개인","1998","능동로32길","-","중개거래","서울 광진구"
"182","서울특별시 성북구 하월곡동","9*","다가구","8m미만","137.97","86.00","202504","08","44,000","개인","개인","1993","종암로36길","-","중개거래","서울 성북구"
"183","서울특별시 마포구 신공덕동","*","다가구","8m미만","135.29","79.00","202504","08","95,000","개인","개인","2016","임정로21길","-","중개거래","서울 용산구"
"184","서울특별시 관악구 봉천동","5*","단독","8m미만","260.01","179.00","202504","08","119,000","개인","개인","1987","중앙길","-","중개거래","서울 관악구"
"185","서울특별시 강북구 미아동","7**","단독","8m미만","119.08","96.00","202504","08","53,000","개인","개인","1996","삼양로42길","-","중개거래","서울 강북구"
"186","서울특별시 마포구 노고산동","1**","단독","8m미만","246.87","192.20","202504","08","240,000","개인","개인","1989","서강로18길","-","중개거래","서울 마포구"
"187","서울특별시 동작구 사당동","1**","단독","8m미만","101.01","106.00","202504","08","137,888","기타","개인","1974","사당로29길","-","직거래","-"
"188","서울특별시 마포구 공덕동","1*","다가구","8m미만","248.11","122.00","202504","08","158,500","개인","개인","1995","효창목5안길","-","중개거래","서울 마포구"
"189","서울특별시 성동구 성수동1가","1**","단독","8m미만","195.74","142.00","202504","08","370,000","개인","개인","1985","둘레1길","-","중개거래","서울 서초구, 서울 성동구"
"190","서울특별시 광진구 군자동","2*","단독","8m미만","49.75","54.00","202504","07","44,000","개인","개인","2006","천호대로104나길","-","중개거래","서울 강남구, 서울 광진구"
"191","서울특별시 양천구 신월동","1**","단독","25m미만","254.51","113.00","202504","07","110,000","개인","개인","1987","곰달래로13길","-","중개거래","서울 양천구"
"192","서울특별시 광진구 중곡동","7*","단독","8m미만","241.98","136.50","202504","07","141,600","개인","개인","1994","긴고랑로39길","-","중개거래","서울 광진구"
"193","서울특별시 광진구 중곡동","1**","다가구","12m미만","435.28","218.00","202504","07","300,000","개인","개인","2019","용마산로7길","-","중개거래","서울 광진구"
"194","서울특별시 송파구 문정동","1**","단독","8m미만","245.88","168.30","202504","07","218,840","공공기관","개인","1988","새말로17길","-","직거래","-"
"195","서울특별시 중랑구 면목동","3**","다가구","8m미만","265.32","132.90","202504","07","165,000","개인","개인","2018","면목로23길","-","중개거래","서울 중랑구"
"196","서울특별시 영등포구 신길동","1**","단독","25m미만","113.38","95.00","202504","07","87,800","개인","개인","1982","도신로62길","-","중개거래","서울 영등포구"
"197","서울특별시 광진구 자양동","5*","단독","12m미만","33.98","47.00","202504","07","99,500","개인","개인","1969","동일로4길","-","중개거래","서울 광진구"
"198","서울특별시 광진구 능동","2**","단독","25m미만","203.34","314.70","202504","07","290,000","법인","개인","1975","천호대로112길","-","중개거래","서울 광진구"
"199","서울특별시 성동구 마장동","4**","단독","12m미만","154.00","99.80","202504","07","86,000","개인","개인","1990","무학로14길","-","중개거래","서울 서초구"
"200","서울특별시 강북구 미아동","7**","단독","8m미만","202.44","114.00","202504","07","50,000","개인","개인","1988","솔샘로47나길","-","중개거래","서울 강북구"
"201","서울특별시 은평구 갈현동","2**","단독","8m미만","156.69","165.00","202504","07","77,000","개인","개인","1980","갈현로41길","-","중개거래","서울 은평구"
"202","서울특별시 영등포구 대림동","6**","다가구","8m미만","148.72","99.30","202504","07","50,000","개인","개인","1985","대림로34길","-","직거래","-"
"203","서울특별시 영등포구 신길동","9*","단독","8m미만","104.90","96.00","202504","06","63,000","개인","개인","1998","도신로64길","-","중개거래","서울 영등포구"
"204","서울특별시 용산구 한강로3가","6*","단독","8m미만","32.13","60.50","202504","06","170,000","개인","개인","1985","서빙고로","-","중개거래","서울 용산구"
"205","서울특별시 강남구 역삼동","8**","다가구","8m미만","435.80","211.50","202504","06","540,000","법인","개인","1996","강남대로84길","-","중개거래","서울 강남구"
"206","서울특별시 강북구 우이동","2*","단독","8m미만","42.98","99.00","202504","06","50,000","개인","개인","1968","삼양로169길","-","직거래","-"
"207","서울특별시 강북구 미아동","3**","단독","8m미만","150.48","125.00","202504","06","74,000","개인","개인","1973","도봉로41길","-","중개거래","서울 강북구"
"208","서울특별시 용산구 동빙고동","6*","단독","8m미만","80.03","149.00","202504","06","440,000","개인","개인","1970","서빙고로79가길","-","중개거래","서울 용산구"
"209","서울특별시 구로구 궁동","1**","단독","8m미만","48.93","149.00","202504","05","68,500","기타","개인","1968","부일로15나길","-","중개거래","서울 구로구"
"210","서울특별시 노원구 공릉동","1**","다가구","8m미만","496.16","213.40","202504","05","195,000","개인","개인","2006","화랑로51가길","-","중개거래","서울 노원구"
"211","서울특별시 종로구 구기동","2*","단독","8m미만","57.22","136.00","202504","05","70,000","개인","개인","1971","진흥로22가길","-","중개거래","서울 종로구"
"212","서울특별시 성북구 동소문동2가","1**","단독","8m미만","19.83","50.00","202504","05","55,000","개인","개인","1989","동소문로2길","-","중개거래","서울 성북구"
"213","서울특별시 강북구 미아동","3**","단독","8m미만","47.04","79.70","202504","05","35,000","개인","개인","1970","도봉로19길","-","중개거래","서울 성북구"
"214","서울특별시 광진구 자양동","6**","다가구","8m미만","301.74","167.00","202504","05","180,750","법인","개인","1989","자양로11길","20250412","중개거래","서울 광진구"
"215","서울특별시 관악구 신림동","4**","다가구","8m미만","332.26","182.00","202504","05","126,000","개인","개인","1998","문성로38길","-","중개거래","서울 관악구"
"216","서울특별시 광진구 자양동","6*","단독","8m미만","95.37","69.00","202504","05","105,000","개인","개인","1989","뚝섬로26길","-","중개거래","서울 광진구"
"217","서울특별시 송파구 잠실동","2**","다가구","8m미만","418.42","188.80","202504","04","250,000","법인","개인","1997","삼전로7길","-","중개거래","서울 송파구"
"218","서울특별시 서대문구 충정로3가","*","단독","12m미만","172.98","121.00","202504","04","131,720","개인","개인","1971","독립문로8길","-","중개거래","서울 서대문구"
"219","서울특별시 송파구 마천동","2**","단독","8m미만","246.24","174.00","202504","04","147,300","개인","개인","1985","성내천로55길","-","중개거래","서울 성동구, 서울 송파구"
"220","서울특별시 금천구 독산동","1**","단독","8m미만","343.65","197.90","202504","04","118,000","개인","개인","1987","독산로84길","-","중개거래","서울 금천구, 서울 동대문구"
"221","서울특별시 동대문구 용두동","3*","단독","8m미만","157.92","135.50","202504","04","175,000","법인","개인","1976","천호대로33길","-","중개거래","서울 동대문구"
"222","서울특별시 성동구 성수동2가","4**","다가구","8m미만","249.54","198.00","202504","04","400,000","개인","개인","1992","둘레11길","-","중개거래","서울 성동구"
"223","서울특별시 동대문구 용두동","3*","단독","8m미만","152.76","135.50","202504","04","175,000","법인","개인","1976","천호대로33길","-","중개거래","서울 동대문구"
"224","서울특별시 성북구 보문동6가","1*","다가구","8m미만","140.97","63.10","202504","04","39,500","개인","개인","1992","보문로23길","-","중개거래","서울 성북구"
"225","서울특별시 중구 황학동","7*","단독","8m미만","23.14","40.00","202504","04","30,000","개인","개인","1958","마장로9길","-","직거래","-"
"226","서울특별시 양천구 신정동","9**","다가구","8m미만","299.30","129.50","202504","04","112,000","개인","개인","1997","오목로32길","-","중개거래","서울 양천구"
"227","서울특별시 광진구 자양동","6**","단독","8m미만","189.72","231.70","202504","04","280,000","법인","개인","1983","뚝섬로57길","-","중개거래","서울 광진구"
"228","서울특별시 광진구 능동","2**","단독","8m미만","96.80","122.60","202504","04","59,000","개인","개인","1984","능동로32길","-","중개거래","서울 광진구"
"229","서울특별시 광진구 구의동","2**","다가구","8m미만","347.46","174.20","202504","04","320,000","개인","개인","2020","자양로28길","-","중개거래","서울 광진구"
"230","서울특별시 노원구 공릉동","2**","다가구","12m미만","237.77","119.00","202504","03","153,000","개인","개인","2016","공릉로38길","-","중개거래","서울 노원구"
"231","서울특별시 용산구 보광동","2**","단독","8m미만","184.83","126.00","202504","03","390,000","개인","개인","1990","우사단로2가길","-","중개거래","서울 성동구"
"232","서울특별시 중랑구 면목동","4**","다가구","8m미만","149.96","89.90","202504","03","49,850","개인","개인","1994","면목로48길","-","중개거래","서울 중랑구"
"233","서울특별시 강북구 미아동","2**","다가구","8m미만","173.58","96.70","202504","03","71,023","공공기관","개인","1992","솔매로39길","-","직거래","-"
"234","서울특별시 강북구 미아동","4**","다가구","8m미만","144.95","99.00","202504","03","79,500","개인","개인","1994","솔샘로64다길","-","중개거래","서울 강북구, 서울 성북구"
